# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-22 05:20:03 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01310521 HUDSON BAY AT FREEPORT NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 01310521
#            TS   parameter     Description
#        106564       62619     Estuary or ocean water surface elevation above NGVD 1929, feet
#        238970       62620     Estuary or ocean water surface elevation above NAVD 1988, feet, NAVD88
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	106564_62619	106564_62619_cd	238970_62620	238970_62620_cd
USGS	01310521	2022-11-23 12:42	EST	-1.02	A	-2.16	P
USGS	01310521	2022-11-23 12:48	EST	-1.09	A	-2.23	P
USGS	01310521	2022-11-23 12:54	EST	-1.11	A	-2.25	P
USGS	01310521	2022-11-23 13:00	EST	-1.04	A	-2.18	P
USGS	01310521	2022-11-23 13:06	EST	-1.08	A	-2.22	P
USGS	01310521	2022-11-23 13:12	EST	-1.10	A	-2.24	P
USGS	01310521	2022-11-23 13:18	EST	-1.12	A	-2.26	P
USGS	01310521	2022-11-23 13:24	EST	-1.13	A	-2.27	P
USGS	01310521	2022-11-23 13:30	EST	-1.11	A	-2.25	P
USGS	01310521	2022-11-23 13:36	EST	-1.11	A	-2.25	P
USGS	01310521	2022-11-23 13:42	EST	-1.08	A	-2.22	P
USGS	01310521	2022-11-23 13:48	EST	-1.23	A	-2.37	P
USGS	01310521	2022-11-23 13:54	EST	-1.20	A	-2.34	P
USGS	01310521	2022-11-23 14:00	EST	-1.17	A	-2.31	P
USGS	01310521	2022-11-23 14:06	EST	-1.09	A	-2.23	P
USGS	01310521	2022-11-23 14:12	EST	-1.02	A	-2.16	P
USGS	01310521	2022-11-23 14:18	EST	-0.87	A	-2.01	P
USGS	01310521	2022-11-23 14:24	EST	-0.78	A	-1.92	P
USGS	01310521	2022-11-23 14:30	EST	-0.70	A	-1.84	P
USGS	01310521	2022-11-23 14:36	EST	-0.62	A	-1.76	P
USGS	01310521	2022-11-23 14:42	EST	-0.53	A	-1.67	P
USGS	01310521	2022-11-23 14:48	EST	-0.43	A	-1.57	P
USGS	01310521	2022-11-23 14:54	EST	-0.27	A	-1.41	P
USGS	01310521	2022-11-23 15:00	EST	-0.21	A	-1.35	P
USGS	01310521	2022-11-23 15:06	EST	-0.14	A	-1.28	P
USGS	01310521	2022-11-23 15:12	EST	-0.03	A	-1.17	P
USGS	01310521	2022-11-23 15:18	EST	0.08	A	-1.06	P
USGS	01310521	2022-11-23 15:24	EST	0.18	A	-0.96	P
USGS	01310521	2022-11-23 15:30	EST	0.27	A	-0.87	P
USGS	01310521	2022-11-23 15:36	EST	0.38	A	-0.76	P
USGS	01310521	2022-11-23 15:42	EST	0.58	A	-0.56	P
USGS	01310521	2022-11-23 15:48	EST	0.68	A	-0.46	P
USGS	01310521	2022-11-23 15:54	EST	0.78	A	-0.36	P
USGS	01310521	2022-11-23 16:00	EST	0.90	A	-0.24	P
USGS	01310521	2022-11-23 16:06	EST	1.01	A	-0.13	P
USGS	01310521	2022-11-23 16:12	EST	1.13	A	-0.01	P
USGS	01310521	2022-11-23 16:18	EST	1.26	A	0.12	P
USGS	01310521	2022-11-23 16:24	EST	1.29	A	0.15	P
USGS	01310521	2022-11-23 16:30	EST	1.39	A	0.25	P
USGS	01310521	2022-11-23 16:36	EST	1.53	A	0.39	P
USGS	01310521	2022-11-23 16:42	EST	1.63	A	0.49	P
USGS	01310521	2022-11-23 16:48	EST	1.71	A	0.57	P
USGS	01310521	2022-11-23 16:54	EST	1.81	A	0.67	P
USGS	01310521	2022-11-23 17:00	EST	1.90	A	0.76	P
USGS	01310521	2022-11-23 17:06	EST	2.02	A	0.88	P
USGS	01310521	2022-11-23 17:12	EST	2.08	A	0.94	P
USGS	01310521	2022-11-23 17:18	EST	2.17	A	1.03	P
USGS	01310521	2022-11-23 17:24	EST	2.27	A	1.13	P
USGS	01310521	2022-11-23 17:30	EST	2.36	A	1.22	P
USGS	01310521	2022-11-23 17:36	EST	2.44	A	1.30	P
USGS	01310521	2022-11-23 17:42	EST	2.50	A	1.36	P
USGS	01310521	2022-11-23 17:48	EST	2.59	A	1.45	P
USGS	01310521	2022-11-23 17:54	EST	2.68	A	1.54	P
USGS	01310521	2022-11-23 18:00	EST	2.77	A	1.63	P
USGS	01310521	2022-11-23 18:06	EST	2.85	A	1.71	P
USGS	01310521	2022-11-23 18:12	EST	2.90	A	1.76	P
USGS	01310521	2022-11-23 18:18	EST	2.94	A	1.80	P
USGS	01310521	2022-11-23 18:24	EST	3.00	A	1.86	P
USGS	01310521	2022-11-23 18:30	EST	3.04	A	1.90	P
USGS	01310521	2022-11-23 18:36	EST	3.12	A	1.98	P
USGS	01310521	2022-11-23 18:42	EST	3.16	A	2.02	P
USGS	01310521	2022-11-23 18:48	EST	3.19	A	2.05	P
USGS	01310521	2022-11-23 18:54	EST	3.22	A	2.08	P
USGS	01310521	2022-11-23 19:00	EST	3.22	A	2.08	P
USGS	01310521	2022-11-23 19:06	EST	3.24	A	2.10	P
USGS	01310521	2022-11-23 19:12	EST	3.25	A	2.11	P
USGS	01310521	2022-11-23 19:18	EST	3.26	A	2.12	P
USGS	01310521	2022-11-23 19:24	EST	3.23	A	2.09	P
USGS	01310521	2022-11-23 19:30	EST	3.17	A	2.03	P
USGS	01310521	2022-11-23 19:36	EST	3.16	A	2.02	P
USGS	01310521	2022-11-23 19:42	EST	3.11	A	1.97	P
USGS	01310521	2022-11-23 19:48	EST	3.06	A	1.92	P
USGS	01310521	2022-11-23 19:54	EST	3.00	A	1.86	P
USGS	01310521	2022-11-23 20:00	EST	2.92	A	1.78	P
USGS	01310521	2022-11-23 20:06	EST	2.85	A	1.71	P
USGS	01310521	2022-11-23 20:12	EST	2.82	A	1.68	P
USGS	01310521	2022-11-23 20:18	EST	2.73	A	1.59	P
USGS	01310521	2022-11-23 20:24	EST	2.64	A	1.50	P
USGS	01310521	2022-11-23 20:30	EST	2.57	A	1.43	P
USGS	01310521	2022-11-23 20:36	EST	2.48	A	1.34	P
USGS	01310521	2022-11-23 20:42	EST	2.37	A	1.23	P
USGS	01310521	2022-11-23 20:48	EST	2.30	A	1.16	P
USGS	01310521	2022-11-23 20:54	EST	2.21	A	1.07	P
USGS	01310521	2022-11-23 21:00	EST	2.11	A	0.97	P
USGS	01310521	2022-11-23 21:06	EST	2.03	A	0.89	P
USGS	01310521	2022-11-23 21:12	EST	1.95	A	0.81	P
USGS	01310521	2022-11-23 21:18	EST	1.86	A	0.72	P
USGS	01310521	2022-11-23 21:24	EST	1.77	A	0.63	P
USGS	01310521	2022-11-23 21:30	EST	1.69	A	0.55	P
USGS	01310521	2022-11-23 21:36	EST	1.61	A	0.47	P
USGS	01310521	2022-11-23 21:42	EST	1.56	A	0.42	P
USGS	01310521	2022-11-23 21:48	EST	1.48	A	0.34	P
USGS	01310521	2022-11-23 21:54	EST	1.40	A	0.26	P
USGS	01310521	2022-11-23 22:00	EST	1.33	A	0.19	P
USGS	01310521	2022-11-23 22:06	EST	1.25	A	0.11	P
USGS	01310521	2022-11-23 22:12	EST	1.17	A	0.03	P
USGS	01310521	2022-11-23 22:18	EST	1.07	A	-0.07	P
USGS	01310521	2022-11-23 22:24	EST	0.98	A	-0.16	P
USGS	01310521	2022-11-23 22:30	EST	0.90	A	-0.24	P
USGS	01310521	2022-11-23 22:36	EST	0.81	A	-0.33	P
USGS	01310521	2022-11-23 22:42	EST	0.71	A	-0.43	P
USGS	01310521	2022-11-23 22:48	EST	0.63	A	-0.51	P
USGS	01310521	2022-11-23 22:54	EST	0.54	A	-0.60	P
USGS	01310521	2022-11-23 23:00	EST	0.46	A	-0.68	P
USGS	01310521	2022-11-23 23:06	EST	0.38	A	-0.76	P
USGS	01310521	2022-11-23 23:12	EST	0.29	A	-0.85	P
USGS	01310521	2022-11-23 23:18	EST	0.20	A	-0.94	P
USGS	01310521	2022-11-23 23:24	EST	0.14	A	-1.00	P
USGS	01310521	2022-11-23 23:30	EST	0.05	A	-1.09	P
USGS	01310521	2022-11-23 23:36	EST	-0.02	A	-1.16	P
USGS	01310521	2022-11-23 23:42	EST	-0.10	A	-1.24	P
USGS	01310521	2022-11-23 23:48	EST	-0.19	A	-1.33	P
USGS	01310521	2022-11-23 23:54	EST	-0.24	A	-1.38	P
USGS	01310521	2022-11-24 00:00	EST	-0.33	A	-1.47	P
USGS	01310521	2022-11-24 00:06	EST	-0.41	A	-1.55	P
USGS	01310521	2022-11-24 00:12	EST	-0.48	A	-1.62	P
USGS	01310521	2022-11-24 00:18	EST	-0.54	A	-1.68	P
USGS	01310521	2022-11-24 00:24	EST	-0.61	A	-1.75	P
USGS	01310521	2022-11-24 00:30	EST	-0.67	A	-1.81	P
USGS	01310521	2022-11-24 00:36	EST	-0.74	A	-1.88	P
USGS	01310521	2022-11-24 00:42	EST	-0.81	A	-1.95	P
USGS	01310521	2022-11-24 00:48	EST	-0.85	A	-1.99	P
USGS	01310521	2022-11-24 00:54	EST	-0.90	A	-2.04	P
USGS	01310521	2022-11-24 01:00	EST	-0.97	A	-2.11	P
USGS	01310521	2022-11-24 01:06	EST	-1.02	A	-2.16	P
USGS	01310521	2022-11-24 01:12	EST	-1.08	A	-2.22	P
USGS	01310521	2022-11-24 01:18	EST	-1.11	A	-2.25	P
USGS	01310521	2022-11-24 01:24	EST	-1.13	A	-2.27	P
USGS	01310521	2022-11-24 01:30	EST	-1.16	A	-2.30	P
USGS	01310521	2022-11-24 01:36	EST	-1.18	A	-2.32	P
USGS	01310521	2022-11-24 01:42	EST	-1.19	A	-2.33	P
USGS	01310521	2022-11-24 01:48	EST	-1.16	A	-2.30	P
USGS	01310521	2022-11-24 01:54	EST	-1.18	A	-2.32	P
USGS	01310521	2022-11-24 02:00	EST	-1.16	A	-2.30	P
USGS	01310521	2022-11-24 02:06	EST	-1.13	A	-2.27	P
USGS	01310521	2022-11-24 02:12	EST	-1.10	A	-2.24	P
USGS	01310521	2022-11-24 02:18	EST	-1.02	A	-2.16	P
USGS	01310521	2022-11-24 02:24	EST	-0.97	A	-2.11	P
USGS	01310521	2022-11-24 02:30	EST	-0.85	A	-1.99	P
USGS	01310521	2022-11-24 02:36	EST	-0.74	A	-1.88	P
USGS	01310521	2022-11-24 02:42	EST	-0.64	A	-1.78	P
USGS	01310521	2022-11-24 02:48	EST	-0.52	A	-1.66	P
USGS	01310521	2022-11-24 02:54	EST	-0.39	A	-1.53	P
USGS	01310521	2022-11-24 03:00	EST	-0.29	A	-1.43	P
USGS	01310521	2022-11-24 03:06	EST	-0.20	A	-1.34	P
USGS	01310521	2022-11-24 03:12	EST	-0.07	A	-1.21	P
USGS	01310521	2022-11-24 03:18	EST	0.03	A	-1.11	P
USGS	01310521	2022-11-24 03:24	EST	0.12	A	-1.02	P
USGS	01310521	2022-11-24 03:30	EST	0.28	A	-0.86	P
USGS	01310521	2022-11-24 03:36	EST	0.38	A	-0.76	P
USGS	01310521	2022-11-24 03:42	EST	0.49	A	-0.65	P
USGS	01310521	2022-11-24 03:48	EST	0.64	A	-0.50	P
USGS	01310521	2022-11-24 03:54	EST	0.76	A	-0.38	P
USGS	01310521	2022-11-24 04:00	EST	0.89	A	-0.25	P
USGS	01310521	2022-11-24 04:06	EST	1.03	A	-0.11	P
USGS	01310521	2022-11-24 04:12	EST	1.18	A	0.04	P
USGS	01310521	2022-11-24 04:18	EST	1.32	A	0.18	P
USGS	01310521	2022-11-24 04:24	EST	1.45	A	0.31	P
USGS	01310521	2022-11-24 04:30	EST	1.57	A	0.43	P
USGS	01310521	2022-11-24 04:36	EST	1.70	A	0.56	P
USGS	01310521	2022-11-24 04:42	EST	1.84	A	0.70	P
USGS	01310521	2022-11-24 04:48	EST	1.95	A	0.81	P
USGS	01310521	2022-11-24 04:54	EST	2.09	A	0.95	P
USGS	01310521	2022-11-24 05:00	EST	2.21	A	1.07	P
USGS	01310521	2022-11-24 05:06	EST	2.33	A	1.19	P
USGS	01310521	2022-11-24 05:12	EST	2.47	A	1.33	P
USGS	01310521	2022-11-24 05:18	EST	2.60	A	1.46	P
USGS	01310521	2022-11-24 05:24	EST	2.72	A	1.58	P
USGS	01310521	2022-11-24 05:30	EST	2.82	A	1.68	P
USGS	01310521	2022-11-24 05:36	EST	2.93	A	1.79	P
USGS	01310521	2022-11-24 05:42	EST	3.02	A	1.88	P
USGS	01310521	2022-11-24 05:48	EST	3.14	A	2.00	P
USGS	01310521	2022-11-24 05:54	EST	3.23	A	2.09	P
USGS	01310521	2022-11-24 06:00	EST	3.32	A	2.18	P
USGS	01310521	2022-11-24 06:06	EST	3.42	A	2.28	P
USGS	01310521	2022-11-24 06:12	EST	3.50	A	2.36	P
USGS	01310521	2022-11-24 06:18	EST	3.59	A	2.45	P
USGS	01310521	2022-11-24 06:24	EST	3.66	A	2.52	P
USGS	01310521	2022-11-24 06:30	EST	3.75	A	2.61	P
USGS	01310521	2022-11-24 06:36	EST	3.82	A	2.68	P
USGS	01310521	2022-11-24 06:42	EST	3.88	A	2.74	P
USGS	01310521	2022-11-24 06:48	EST	3.94	A	2.80	P
USGS	01310521	2022-11-24 06:54	EST	4.01	A	2.87	P
USGS	01310521	2022-11-24 07:00	EST	4.06	A	2.92	P
USGS	01310521	2022-11-24 07:06	EST	4.12	A	2.98	P
USGS	01310521	2022-11-24 07:12	EST	4.17	A	3.03	P
USGS	01310521	2022-11-24 07:18	EST	4.21	A	3.07	P
USGS	01310521	2022-11-24 07:24	EST	4.25	A	3.11	P
USGS	01310521	2022-11-24 07:30	EST	4.29	A	3.15	P
USGS	01310521	2022-11-24 07:36	EST	4.31	A	3.17	P
USGS	01310521	2022-11-24 07:42	EST	4.32	A	3.18	P
USGS	01310521	2022-11-24 07:48	EST	4.32	A	3.18	P
USGS	01310521	2022-11-24 07:54	EST	4.31	A	3.17	P
USGS	01310521	2022-11-24 08:00	EST	4.30	A	3.16	P
USGS	01310521	2022-11-24 08:06	EST	4.27	A	3.13	P
USGS	01310521	2022-11-24 08:12	EST	4.23	A	3.09	P
USGS	01310521	2022-11-24 08:18	EST	4.20	A	3.06	P
USGS	01310521	2022-11-24 08:24	EST	4.15	A	3.01	P
USGS	01310521	2022-11-24 08:30	EST	4.09	A	2.95	P
USGS	01310521	2022-11-24 08:36	EST	4.02	A	2.88	P
USGS	01310521	2022-11-24 08:42	EST	3.94	A	2.80	P
USGS	01310521	2022-11-24 08:48	EST	3.84	A	2.70	P
USGS	01310521	2022-11-24 08:54	EST	3.76	A	2.62	P
USGS	01310521	2022-11-24 09:00	EST	3.66	A	2.52	P
USGS	01310521	2022-11-24 09:06	EST	3.58	A	2.44	P
USGS	01310521	2022-11-24 09:12	EST	3.48	A	2.34	P
USGS	01310521	2022-11-24 09:18	EST	3.37	A	2.23	P
USGS	01310521	2022-11-24 09:24	EST	3.26	A	2.12	P
USGS	01310521	2022-11-24 09:30	EST	3.17	A	2.03	P
USGS	01310521	2022-11-24 09:36	EST	3.06	A	1.92	P
USGS	01310521	2022-11-24 09:42	EST	2.93	A	1.79	P
USGS	01310521	2022-11-24 09:48	EST	2.83	A	1.69	P
USGS	01310521	2022-11-24 09:54	EST	2.72	A	1.58	P
USGS	01310521	2022-11-24 10:00	EST	2.59	A	1.45	P
USGS	01310521	2022-11-24 10:06	EST	2.48	A	1.34	P
USGS	01310521	2022-11-24 10:12	EST	2.37	A	1.23	P
USGS	01310521	2022-11-24 10:18	EST	2.27	A	1.13	P
USGS	01310521	2022-11-24 10:24	EST	2.16	A	1.02	P
USGS	01310521	2022-11-24 10:30	EST	2.05	A	0.91	P
USGS	01310521	2022-11-24 10:36	EST	1.93	A	0.79	P
USGS	01310521	2022-11-24 10:42	EST	1.83	A	0.69	P
USGS	01310521	2022-11-24 10:48	EST	1.71	A	0.57	P
USGS	01310521	2022-11-24 10:54	EST	1.59	A	0.45	P
USGS	01310521	2022-11-24 11:00	EST	1.48	A	0.34	P
USGS	01310521	2022-11-24 11:06	EST	1.36	A	0.22	P
USGS	01310521	2022-11-24 11:12	EST	1.25	A	0.11	P
USGS	01310521	2022-11-24 11:18	EST	1.12	A	-0.02	P
USGS	01310521	2022-11-24 11:24	EST	1.01	A	-0.13	P
USGS	01310521	2022-11-24 11:30	EST	0.92	A	-0.22	P
USGS	01310521	2022-11-24 11:36	EST	0.82	A	-0.32	P
USGS	01310521	2022-11-24 11:42	EST	0.72	A	-0.42	P
USGS	01310521	2022-11-24 11:48	EST	0.60	A	-0.54	P
USGS	01310521	2022-11-24 11:54	EST	0.52	A	-0.62	P
USGS	01310521	2022-11-24 12:00	EST	0.42	A	-0.72	P
USGS	01310521	2022-11-24 12:06	EST	0.32	A	-0.82	P
USGS	01310521	2022-11-24 12:12	EST	0.21	A	-0.93	P
USGS	01310521	2022-11-24 12:18	EST	0.11	A	-1.03	P
USGS	01310521	2022-11-24 12:24	EST	0.03	A	-1.11	P
USGS	01310521	2022-11-24 12:30	EST	-0.07	A	-1.21	P
USGS	01310521	2022-11-24 12:36	EST	-0.18	A	-1.32	P
USGS	01310521	2022-11-24 12:42	EST	-0.25	A	-1.39	P
USGS	01310521	2022-11-24 12:48	EST	-0.34	A	-1.48	P
USGS	01310521	2022-11-24 12:54	EST	-0.41	A	-1.55	P
USGS	01310521	2022-11-24 13:00	EST	-0.49	A	-1.63	P
USGS	01310521	2022-11-24 13:06	EST	-0.54	A	-1.68	P
USGS	01310521	2022-11-24 13:12	EST	-0.61	A	-1.75	P
USGS	01310521	2022-11-24 13:18	EST	-0.67	A	-1.81	P
USGS	01310521	2022-11-24 13:24	EST	-0.77	A	-1.91	P
USGS	01310521	2022-11-24 13:30	EST	-0.85	A	-1.99	P
USGS	01310521	2022-11-24 13:36	EST	-0.91	A	-2.05	P
USGS	01310521	2022-11-24 13:42	EST	-0.94	A	-2.08	P
USGS	01310521	2022-11-24 13:48	EST	-1.00	A	-2.14	P
USGS	01310521	2022-11-24 13:54	EST	-1.03	A	-2.17	P
USGS	01310521	2022-11-24 14:00	EST	-1.07	A	-2.21	P
USGS	01310521	2022-11-24 14:06	EST	-1.10	A	-2.24	P
USGS	01310521	2022-11-24 14:12	EST	-1.15	A	-2.29	P
USGS	01310521	2022-11-24 14:18	EST	-1.13	A	-2.27	P
USGS	01310521	2022-11-24 14:24	EST	-1.12	A	-2.26	P
USGS	01310521	2022-11-24 14:30	EST	-1.13	A	-2.27	P
USGS	01310521	2022-11-24 14:36	EST	-1.14	A	-2.28	P
USGS	01310521	2022-11-24 14:42	EST	-1.14	A	-2.28	P
USGS	01310521	2022-11-24 14:48	EST	-1.08	A	-2.22	P
USGS	01310521	2022-11-24 14:54	EST	-0.99	A	-2.13	P
USGS	01310521	2022-11-24 15:00	EST	-0.94	A	-2.08	P
USGS	01310521	2022-11-24 15:06	EST	-0.86	A	-2.00	P
USGS	01310521	2022-11-24 15:12	EST	-0.81	A	-1.95	P
USGS	01310521	2022-11-24 15:18	EST	-0.71	A	-1.85	P
USGS	01310521	2022-11-24 15:24	EST	-0.60	A	-1.74	P
USGS	01310521	2022-11-24 15:30	EST	-0.51	A	-1.65	P
USGS	01310521	2022-11-24 15:36	EST	-0.45	A	-1.59	P
USGS	01310521	2022-11-24 15:42	EST	-0.34	A	-1.48	P
USGS	01310521	2022-11-24 15:48	EST	-0.19	A	-1.33	P
USGS	01310521	2022-11-24 15:54	EST	-0.08	A	-1.22	P
USGS	01310521	2022-11-24 16:00	EST	-0.01	A	-1.15	P
USGS	01310521	2022-11-24 16:06	EST	0.09	A	-1.05	P
USGS	01310521	2022-11-24 16:12	EST	0.27	A	-0.87	P
USGS	01310521	2022-11-24 16:18	EST	0.41	A	-0.73	P
USGS	01310521	2022-11-24 16:24	EST	0.49	A	-0.65	P
USGS	01310521	2022-11-24 16:30	EST	0.61	A	-0.53	P
USGS	01310521	2022-11-24 16:36	EST	0.60	A	-0.54	P
USGS	01310521	2022-11-24 16:42	EST	0.70	A	-0.44	P
USGS	01310521	2022-11-24 16:48	EST	0.83	A	-0.31	P
USGS	01310521	2022-11-24 16:54	EST	0.94	A	-0.20	P
USGS	01310521	2022-11-24 17:00	EST	1.09	A	-0.05	P
USGS	01310521	2022-11-24 17:06	EST	1.22	A	0.08	P
USGS	01310521	2022-11-24 17:12	EST	1.30	A	0.16	P
USGS	01310521	2022-11-24 17:18	EST	1.42	A	0.28	P
USGS	01310521	2022-11-24 17:24	EST	1.53	A	0.39	P
USGS	01310521	2022-11-24 17:30	EST	1.64	A	0.50	P
USGS	01310521	2022-11-24 17:36	EST	1.75	A	0.61	P
USGS	01310521	2022-11-24 17:42	EST	1.87	A	0.73	P
USGS	01310521	2022-11-24 17:48	EST	1.97	A	0.83	P
USGS	01310521	2022-11-24 17:54	EST	2.15	A	1.01	P
USGS	01310521	2022-11-24 18:00	EST	2.25	A	1.11	P
USGS	01310521	2022-11-24 18:06	EST	2.37	A	1.23	P
USGS	01310521	2022-11-24 18:12	EST	2.44	A	1.30	P
USGS	01310521	2022-11-24 18:18	EST	2.52	A	1.38	P
USGS	01310521	2022-11-24 18:24	EST	2.67	A	1.53	P
USGS	01310521	2022-11-24 18:30	EST	2.72	A	1.58	P
USGS	01310521	2022-11-24 18:36	EST	2.79	A	1.65	P
USGS	01310521	2022-11-24 18:42	EST	2.89	A	1.75	P
USGS	01310521	2022-11-24 18:48	EST	2.96	A	1.82	P
USGS	01310521	2022-11-24 18:54	EST	3.03	A	1.89	P
USGS	01310521	2022-11-24 19:00	EST	3.13	A	1.99	P
USGS	01310521	2022-11-24 19:06	EST	3.24	A	2.10	P
USGS	01310521	2022-11-24 19:12	EST	3.32	A	2.18	P
USGS	01310521	2022-11-24 19:18	EST	3.36	A	2.22	P
USGS	01310521	2022-11-24 19:24	EST	3.42	A	2.28	P
USGS	01310521	2022-11-24 19:30	EST	3.46	A	2.32	P
USGS	01310521	2022-11-24 19:36	EST	3.52	A	2.38	P
USGS	01310521	2022-11-24 19:42	EST	3.55	A	2.41	P
USGS	01310521	2022-11-24 19:48	EST	3.58	A	2.44	P
USGS	01310521	2022-11-24 19:54	EST	3.60	A	2.46	P
USGS	01310521	2022-11-24 20:00	EST	3.63	A	2.49	P
USGS	01310521	2022-11-24 20:06	EST	3.61	A	2.47	P
USGS	01310521	2022-11-24 20:12	EST	3.59	A	2.45	P
USGS	01310521	2022-11-24 20:18	EST	3.61	A	2.47	P
USGS	01310521	2022-11-24 20:24	EST	3.60	A	2.46	P
USGS	01310521	2022-11-24 20:30	EST	3.57	A	2.43	P
USGS	01310521	2022-11-24 20:36	EST	3.55	A	2.41	P
USGS	01310521	2022-11-24 20:42	EST	3.52	A	2.38	P
USGS	01310521	2022-11-24 20:48	EST	3.45	A	2.31	P
USGS	01310521	2022-11-24 20:54	EST	3.36	A	2.22	P
USGS	01310521	2022-11-24 21:00	EST	3.27	A	2.13	P
USGS	01310521	2022-11-24 21:06	EST	3.21	A	2.07	P
USGS	01310521	2022-11-24 21:12	EST	3.12	A	1.98	P
USGS	01310521	2022-11-24 21:18	EST	3.00	A	1.86	P
USGS	01310521	2022-11-24 21:24	EST	2.90	A	1.76	P
USGS	01310521	2022-11-24 21:30	EST	2.83	A	1.69	P
USGS	01310521	2022-11-24 21:36	EST	2.74	A	1.60	P
USGS	01310521	2022-11-24 21:42	EST	2.64	A	1.50	P
USGS	01310521	2022-11-24 21:48	EST	2.54	A	1.40	P
USGS	01310521	2022-11-24 21:54	EST	2.43	A	1.29	P
USGS	01310521	2022-11-24 22:00	EST	2.35	A	1.21	P
USGS	01310521	2022-11-24 22:06	EST	2.25	A	1.11	P
USGS	01310521	2022-11-24 22:12	EST	2.16	A	1.02	P
USGS	01310521	2022-11-24 22:18	EST	2.05	A	0.91	P
USGS	01310521	2022-11-24 22:24	EST	1.95	A	0.81	P
USGS	01310521	2022-11-24 22:30	EST	1.86	A	0.72	P
USGS	01310521	2022-11-24 22:36	EST	1.79	A	0.65	P
USGS	01310521	2022-11-24 22:42	EST	1.70	A	0.56	P
USGS	01310521	2022-11-24 22:48	EST	1.62	A	0.48	P
USGS	01310521	2022-11-24 22:54	EST	1.53	A	0.39	P
USGS	01310521	2022-11-24 23:00	EST	1.44	A	0.30	P
USGS	01310521	2022-11-24 23:06	EST	1.36	A	0.22	P
USGS	01310521	2022-11-24 23:12	EST	1.25	A	0.11	P
USGS	01310521	2022-11-24 23:18	EST	1.14	A	-0.00	P
USGS	01310521	2022-11-24 23:24	EST	1.07	A	-0.07	P
USGS	01310521	2022-11-24 23:30	EST	0.99	A	-0.15	P
USGS	01310521	2022-11-24 23:36	EST	0.89	A	-0.25	P
USGS	01310521	2022-11-24 23:42	EST	0.80	A	-0.34	P
USGS	01310521	2022-11-24 23:48	EST	0.72	A	-0.42	P
USGS	01310521	2022-11-24 23:54	EST	0.64	A	-0.50	P
USGS	01310521	2022-11-25 00:00	EST	0.55	A	-0.59	P
USGS	01310521	2022-11-25 00:06	EST	0.45	A	-0.69	P
USGS	01310521	2022-11-25 00:12	EST	0.35	A	-0.79	P
USGS	01310521	2022-11-25 00:18	EST	0.28	A	-0.86	P
USGS	01310521	2022-11-25 00:24	EST	0.20	A	-0.94	P
USGS	01310521	2022-11-25 00:30	EST	0.11	A	-1.03	P
USGS	01310521	2022-11-25 00:36	EST	0.02	A	-1.12	P
USGS	01310521	2022-11-25 00:42	EST	-0.05	A	-1.19	P
USGS	01310521	2022-11-25 00:48	EST	-0.10	A	-1.24	P
USGS	01310521	2022-11-25 00:54	EST	-0.17	A	-1.31	P
USGS	01310521	2022-11-25 01:00	EST	-0.25	A	-1.39	P
USGS	01310521	2022-11-25 01:06	EST	-0.31	A	-1.45	P
USGS	01310521	2022-11-25 01:12	EST	-0.40	A	-1.54	P
USGS	01310521	2022-11-25 01:18	EST	-0.47	A	-1.61	P
USGS	01310521	2022-11-25 01:24	EST	-0.53	A	-1.67	P
USGS	01310521	2022-11-25 01:30	EST	-0.57	A	-1.71	P
USGS	01310521	2022-11-25 01:36	EST	-0.63	A	-1.77	P
USGS	01310521	2022-11-25 01:42	EST	-0.65	A	-1.79	P
USGS	01310521	2022-11-25 01:48	EST	-0.71	A	-1.85	P
USGS	01310521	2022-11-25 01:54	EST	-0.74	A	-1.88	P
USGS	01310521	2022-11-25 02:00	EST	-0.75	A	-1.89	P
USGS	01310521	2022-11-25 02:06	EST	-0.79	A	-1.93	P
USGS	01310521	2022-11-25 02:12	EST	-0.77	A	-1.91	P
USGS	01310521	2022-11-25 02:18	EST	-0.79	A	-1.93	P
USGS	01310521	2022-11-25 02:24	EST	-0.82	A	-1.96	P
USGS	01310521	2022-11-25 02:30	EST	-0.82	A	-1.96	P
USGS	01310521	2022-11-25 02:36	EST	-0.81	A	-1.95	P
USGS	01310521	2022-11-25 02:42	EST	-0.76	A	-1.90	P
USGS	01310521	2022-11-25 02:48	EST	-0.71	A	-1.85	P
USGS	01310521	2022-11-25 02:54	EST	-0.67	A	-1.81	P
USGS	01310521	2022-11-25 03:00	EST	-0.59	A	-1.73	P
USGS	01310521	2022-11-25 03:06	EST	-0.54	A	-1.68	P
